JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-1.271194083438897;-11.166712675542758;-2.5934000055606825;351.75;420.75;0.002459873234850752;186.48656086829308;121.9974918768786;-13.960127673271245;-40.77979130274402
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-0.3460180790694017;-11.49883603683852;-2.6471672264329142;454.75;436.75;0.020621322300757697;181.67005524754376;119.00454146995902;-13.82724187555462;-33.898995384333475
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-9.431642665408493;-3.338103675096722;-1.7155399324583576;154.75;140.75;0.011139690149978078;250.51874065666047;318.0370259252201;-10.789970016051553;-11.63759373592798
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-10.801720683257955;-6.606270063980159;-0.3440112469452588;25.75;129.75;0.0006884306131440393;238.55036269496242;293.0264781748188;-2.4680042974905376;-2.6032380377171904
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-10.307963636245779;-5.4703130681279735;-0.9337392145122256;71.75;137.75;0.0008110664162635512;242.04530888313616;302.31674390993624;-5.564785842188172;-6.933191846783501
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-10.14333698473486;-5.065045676209152;-0.7518736128145497;85.75;122.75;0.004926757801419731;243.4665169423641;305.4981929003803;-4.786501066217227;-5.569290994157299
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-9.688371016599437;-3.9203313436137868;-0.42001481135670765;123.75;94.75;0.006885308319977778;247.96854714398114;313.94032567261814;-3.4458568569733785;-2.9039755597677868
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-10.03019996425988;-4.775109441688857;-0.3453021166042848;92.75;103.75;0.0022269256553370457;244.5418574411715;307.70084311279817;-2.834139971569215;-2.5045117130888883
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-9.906707498739705;-4.511361052004552;-1.1587378703743592;110.75;131.75;0.0032226359634117377;245.5179383873458;309.76141230242564;-7.110664268935778;-8.35473772038118
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-9.67353105636596;-3.9181520781024677;-0.995878757925828;127.75;118.75;0.00035274717907990313;247.95031894521043;314.0261768987725;-6.547722236343745;-6.981910527318092
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-9.146094686155111;-2.4602570105077097;-1.9343193928555917;185.75;136.75;0.00008995154778105391;254.94401315163833;323.1913666026425;-12.71380399948265;-12.285084921142555
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-9.108135987196126;-2.3136118135350885;-1.78274366563049;188.75;128.75;0.007037337088982271;255.75283653455952;323.9525707395275;-11.886496807652719;-11.274954268716215
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-9.03393061423417;-2.1749859552991193;-1.9257613154763353;195.75;132.75;0.0006076035515105453;256.4637400817811;324.84342280929565;-12.896451322053238;-12.020148698922625
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-9.090619342614193;-2.3199279206709695;-2.0797649303321224;191.75;141.75;0.002432391769511948;255.68586888171345;324.0154619585584;-13.657497836668881;-13.07957453150236
JUadiahZOUDuu0-9Uxpxug&VflfR5xAauxh_rjGWwoVtQ;-9.423033200053093;-3.1891660778228963;-1.6619286649431129;158.75;136.75;0.002321852687380517;251.30019251820576;318.74159603626504;-10.627573420414876;-11.06017314567849
